eventid,iyear,imonth,iday,country,country_txt,provstate,city,latitude,longitude,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,corp1,target1,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,hostkidoutcome,hostkidoutcome_txt,nreleased,related
2.01E+11,2013,2,1,603,United Kingdom,Northern Ireland,Ballyclare,54.751452,-6.000258,"02/01/2013: Two explosive devices were found near a Catholic church in Ballyclare town, Newtownabbey district, Northern Ireland, United Kingdom. Authorities rendered the devices safe before they could detonate. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,St. Mary's Star of the Sea Church,Church,Unknown,"The specific motive is unknown; however, sources speculate that this may be part of a larger campaign terrorizing the Catholic community.",6,Explosives/Bombs/Dynamite,17,Other Explosive Type,Two pipe bombs were used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,2,603,United Kingdom,Northern Ireland,Carryduff,54.512629,-5.882574,"02/02/2013: An explosive device was found outside of an apartment building in Carryduff town, Castlereagh district, Northern Ireland, United Kingdom. The device was defused before it could detonate. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Residences,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,2,15,Austria,Tyrol,Unknown,47.249407,11.601133,"02/02/2013: Assailants set fire to a pizzeria and attempted to set fire to a Turkish cultural center in Tyrol, Austria. Two civilians were injured in the resulting fire. No group claimed responsibility for the incident and the specific motive is unknown; however, sources note that the businesses were owned by a Croatian.",0,1,0,7,Facility/Infrastructure Attack,1,Business,Unknown,Pizzeria,Unknown,,8,Incendiary,18,Arson/Fire,,0,0,2,0,0,,,,,
2.01E+11,2013,2,4,214,Ukraine,Lviv,Lviv,49.818853,24.050267,"02/04/2013: Assailants set fire to the Party of Regions office in Lviv city, Lviv oblast, Ukraine. The attackers broke a window and threw flammable liquid into the office; the fire was successfully extinguished and there were no reported injuries. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,2,Government (General),Party of Regions,District Office,Unknown,"The specific motive is unknown; however, the Party of Regions' press service claimed that this incident reflects a larger pattern of arson attacks against their offices that began in 2012.",8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.01E+11,2013,2,4,1003,Kosovo,Kosovska Mitrovica,Mitrovica,42.886909,20.874809,"02/04/2013: Assailants threw a hand grenade at a Serbian home in Kosovska Mitrovica city, Kosovska Mitrovica, Kosovo. Two children were injured in the explosion. No group claimed responsibility for the incident; however, tensions remain high in the area between ethnic Albanians and ethnic Serbs.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Residence of Serbian Civilians,Unknown,"The specific motive is unknown; however, sources speculate that this incident may be the result of rising ethnic tensions between Kosovo's Albanian and Serbian populations.",6,Explosives/Bombs/Dynamite,7,Grenade,A hand grenade was used in the attack.,0,0,2,0,0,,,,,
2.01E+11,2013,2,5,55,Denmark,Capital,Copenhagen,55.682676,12.535597,"02/05/2013: A gunman attempted to shoot a prominent writer, Lars Hedegaard, in Copenhagen city, Capital Region of Denmark, Denmark. Hedegaard had been critical of Islam in the past, including the allegation that it limits free speech. No group claimed responsibility for the incident.",0,0,0,1,Assassination,14,Private Citizens & Property,Not Applicable,Anti-Islam Writer: Lars Copenhagen,Unknown,"The specific motive is unknown; however, sources speculate that Lars Hedegaard was likely targeted because of his anti-Islamic views and activities.",5,Firearms,3,Handgun,A pistol was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,7,167,Russia,Dagestan,Makhachkala,42.979535,47.500908,"02/07/2013: Assailants fired on an armored police vehicle in Makhachkala city, Dagestan, Russia. The police officers returned fire, killing one of the perpetrators. Two police officers and another perpetrator were injured in the attack for which no group claimed responsibility.",0,1,0,2,Armed Assault,3,Police,Russian Police,Vehicle,Unknown,,5,Firearms,2,Automatic Weapon,Assault rifles were used in the attack.,1,1,3,1,0,,,,,
2.01E+11,2013,2,7,167,Russia,Kabardino-Balkaria,Nalchik,43.485559,43.610519,"02/07/2013: Two assailants shot two police officers in Nalchik city, Kabardin-Balkar republic, Russia. One police officer was killed and the other officer was wounded. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,3,Police,Russian Police,Officers,Unknown,,5,Firearms,5,Unknown Gun Type,,1,0,1,0,0,,,,,
2.01E+11,2013,2,7,185,Spain,Madrid,Madrid,40.415666,-3.714584,"02/07/2013: A homemade explosive device was discovered near a confessional box inside the Almudena Cathedral in Madrid city, Madrid autonomous community, Spain. Police defused the device before it could detonate. The Mateo Morral Insurrectionist Commandos claimed responsibility for the incident, stating that they wanted to target a site that was sacred to the monarchy.",0,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Almudena Cathedral,Confessional Box,Mateo Morral Insurrectionist Commandos,"According to a statement published on the Internet, the anarchist group, Mateo Morral Insurrectionist Commandos, claimed responsibility, stating that it wanted to attack places that the Spanish Borbon monarchy considers sacred.",6,Explosives/Bombs/Dynamite,17,Other Explosive Type,"A homemade explosive device containing 200 grams of gunpowder, a kilogram of metal screws, a gas cylinder, and an alarm clock detonator was used in the attack.",0,0,0,0,0,,,,,
2.01E+11,2013,2,7,603,United Kingdom,Northern Ireland,Belfast,54.597285,-5.93012,"02/07/2013: An explosive device was found on Kitchener street in Belfast city, Belfast district, Northern Ireland, United Kingdom. No other information was available.",0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,7,167,Russia,Dagestan,Kahdzhalmakhi,42.443728,47.285049,"02/07/2013: Assailants shot a district police officer, Captain Yakub Alimirzuyev, in Kahdzhalmakhi village, Dagestan, Russia. The officer died in the attack. No group claimed responsibility for the incident.",0,1,0,2,Armed Assault,3,Police,Russian Police,Captain: Yakub Alimirzuyev,Unknown,,5,Firearms,5,Unknown Gun Type,,1,0,0,0,0,,,,,
2.01E+11,2013,2,9,96,Ireland,Dublin,Dublin,53.355521,-6.256744,"02/09/2013: An explosive device was found on a college campus and defused by an army bomb disposal unit in Dublin city, Dublin county, Ireland. No group claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,8,Educational Institution,Blanchardstown Institute of Technology,ATM Machine,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,9,603,United Kingdom,Northern Ireland,Carryduff,54.516697,-5.889544,"02/09/2013: A pipe bomb was discovered and safely defused in a residential area in Carryduff town, Castlereagh district, Northern Ireland, United Kingdom. No group has claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Residences,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,A pipe bomb was used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,9,603,United Kingdom,Northern Ireland,Ballyclare,54.75151,-5.99968,"02/09/2013: Two pipe bombs were found at a Catholic church in Ballycare town, Newtonabbey district, Northern Ireland, United Kingdom. Bomb experts safely removed the devices. No group has claimed responsibility for the incident.",0,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Sacred Heart Catholic Church,Church,Unknown,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,Two pipe bombs were used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,9,603,United Kingdom,Northern Ireland,Markethill,54.298121,-6.521291,"02/09/2013: Perpetrators set fire to the car of Willie Frazer, a high-ranking member of the Ulster People's Forum (UPF), in Markethill village, Armagh district, Northern Ireland, United Kingdom. The fire caused no injuries, but it seriously damaged Frazer's car and house. No group claimed responsibility; however, political leaders blamed dissident republicans for the arson.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Ulster People's Forum (UPF),Member: Willie Frazer,Dissident Republicans,"The specific motive is unknown; however, Loyalist campaigner Willie Frazer claimed that Irish republican extremists targeted him, because he was running for a seat in the Northern Ireland Assembly. The seat had recently been vacated by Sinn Fein politician Martin McGuinness.",8,Incendiary,18,Arson/Fire,,0,0,0,0,0,,,,,
2.01E+11,2013,2,11,96,Ireland,Dublin,Dublin,53.345236,-6.351187,"02/11/2013: An explosive device was found and made safe in a residential area in Dublin city, Dublin county, Ireland. No other information is available.",0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Residential Area,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,12,167,Russia,Dagestan,Derbent,42.058215,48.292068,"02/12/2013: A remote-controlled bomb attached to the car of a former police officer exploded in Derbent city in Dagestan Republic, Russia. The former police officer was seriously injured by the blast. No group claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,3,Police,Russian Police,Former Officer,Unknown,,6,Explosives/Bombs/Dynamite,15,Vehicle,"A homemade, remote-controlled explosive device planted on the bottom of a car was used in the attack.",0,0,1,0,0,,,,,
2.01E+11,2013,2,12,167,Russia,Dagestan,Buynaksk,42.82298,47.120678,"02/12/2013: An explosive device detonated as a Russian military convoy passed by on the outskirts of Buynaksk village, Dagestan republic, Russia. No one was injured; however, one armored truck was slightly damaged by the blast. No group claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,4,Military,Ministry of Defense,Military Convoy of Armored Vehicles,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,12,167,Russia,Dagestan,Makhachkala,42.978781,47.501053,"02/12/2013: Assailants fired on the offices of the Russian Investigative Committee in Makhachkala, Dagestan, Russia. No one was injured in the attack. No group claimed responsibility for the incident.",0,1,0,7,Facility/Infrastructure Attack,3,Police,Investigative Committee of Russia (SKR),Offices,Unknown,,5,Firearms,5,Unknown Gun Type,Firearms loaded with 7.62-mm rounds were used in the attack.,0,0,0,0,0,,,,,
2.01E+11,2013,2,12,78,Greece,Thessaly,Larissa,39.639022,22.419125,"02/12/2013: A small explosive device detonated outside the offices of the far right-wing Golden Dawn party in Larissa city, Thessalia region, Greece. There were no reported injuries resulting from the blast. The Angry Brigade claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,22,Violent Political Party,Golden Dawn,Offices,Angry Brigade,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,12,69,France,Corsica,Porto-Vecchio,41.59137,9.278312,"02/12/2013: An explosive device detonated targeting seaside villas in Porto-Vecchio, Corse-du-Sud, Corsica region, France. Two civilians, including a young child, were injured in the blast and three houses were damaged. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Not Applicable,Seaside Villas,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,2,0,0,,,,,
2.01E+11,2013,2,13,78,Greece,Attica,Piraeus,37.943065,23.646969,"02/13/2013: A small explosive device detonated outside the offices of the far right-wing Golden Dawn party in Piraeus, port of Athens, Attica region, Greece. The office was damaged; however, there were no reported injuries. No group claimed responsibility for the incident.",0,1,0,3,Bombing/Explosion,22,Violent Political Party,Golden Dawn,Offices,Unknown,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,0,0,0,0,0,,,,,
2.01E+11,2013,2,14,167,Russia,Dagestan,Khasavyurt,43.25458,46.589043,"02/14/2013: A suicide bomber detonated the explosives in his car at a police checkpoint outside the city of Khasavyurt in the Dagestan, Russia. According to the police, the bomber intended to target a location in the city; however, the suicide bomber detonated the device early when stopped by the police. The blast killed four policemen and injured six others. No group claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,3,Police,Russian Police,Checkpoint,Unknown,,6,Explosives/Bombs/Dynamite,15,Vehicle,A car bomb containing 100-120 kilograms of explosive material and driven by a suicide bomber was used in the attack.,4,1,6,0,0,,,,,
